age,gender,height_cm,weight_kg,bmi,bmi_category,fitness_goal,workout_experience,activity_level,equipment_available,equipment_count,has_gym_access,workout_days_per_week,diet_preference,target_split
33,female,170.1,54.8,18.9,normal,muscle_gain,beginner,very_active,pull_up_bar,1,False,5,non_vegetarian,home_bodyweight
17,female,166.2,58.6,21.2,normal,weight_loss,beginner,lightly_active,dumbbells,1,False,5,non_vegetarian,full_body
25,male,164.5,60.9,22.5,normal,weight_loss,beginner,moderately_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
34,male,168.4,55.3,19.5,normal,weight_loss,intermediate,very_active,none,1,False,4,non_vegetarian,home_bodyweight
32,female,161.8,79.9,30.5,obese,weight_loss,intermediate,very_active,full_gym,1,True,6,non_vegetarian,push_pull_legs
21,male,152.9,76.4,32.7,obese,weight_loss,beginner,lightly_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
22,female,157.9,41.0,16.4,underweight,weight_loss,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,5,non_vegetarian,push_pull_legs
29,male,173.5,58.2,19.3,normal,weight_loss,beginner,moderately_active,"dumbbells,resistance_bands",2,False,3,vegetarian,full_body
31,female,156.1,64.2,26.3,overweight,weight_loss,intermediate,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
28,male,172.0,80.9,27.3,overweight,weight_loss,beginner,moderately_active,dumbbells,1,False,3,non_vegetarian,full_body
26,male,169.5,62.0,21.6,normal,general_fitness,intermediate,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
26,female,168.6,63.0,22.2,normal,muscle_gain,beginner,extra_active,full_gym,1,True,4,vegetarian,upper_lower
16,other,158.4,71.9,28.7,overweight,muscle_gain,beginner,very_active,none,1,False,5,vegetarian,home_bodyweight
42,female,165.7,73.0,26.6,overweight,muscle_gain,beginner,very_active,dumbbells,1,False,4,vegetarian,upper_lower
16,female,154.2,57.5,24.2,normal,maintenance,intermediate,extra_active,dumbbells,1,False,7,non_vegetarian,home_bodyweight
30,male,189.3,87.2,24.3,normal,weight_loss,intermediate,very_active,dumbbells,1,False,3,non_vegetarian,full_body
27,male,162.8,77.9,29.4,overweight,maintenance,beginner,moderately_active,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,upper_lower
26,male,165.5,75.5,27.6,overweight,weight_loss,intermediate,moderately_active,pull_up_bar,1,False,5,non_vegetarian,home_bodyweight
38,female,162.0,77.6,29.6,overweight,weight_loss,beginner,lightly_active,none,1,False,2,vegan,home_bodyweight
24,female,160.5,46.4,18.0,underweight,general_fitness,beginner,very_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
42,male,173.0,72.2,24.1,normal,weight_loss,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,3,vegetarian,full_body
30,male,175.9,78.3,25.3,overweight,weight_loss,advanced,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
34,male,162.8,53.1,20.0,normal,weight_loss,intermediate,lightly_active,full_gym,1,True,6,non_vegetarian,push_pull_legs
22,male,164.0,56.9,21.2,normal,general_fitness,beginner,moderately_active,full_gym,1,True,3,vegetarian,full_body
18,male,171.9,89.8,30.4,obese,muscle_gain,beginner,moderately_active,none,1,False,4,vegetarian,home_bodyweight
23,male,174.0,76.6,25.3,overweight,maintenance,advanced,moderately_active,resistance_bands,1,False,3,vegan,home_bodyweight
38,female,159.0,54.4,21.5,normal,muscle_gain,advanced,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
29,female,159.4,67.7,26.6,overweight,weight_loss,intermediate,lightly_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
16,female,174.4,88.7,29.2,overweight,muscle_gain,beginner,lightly_active,dumbbells,1,False,3,non_vegetarian,push_pull_legs
31,female,161.6,55.7,21.3,normal,muscle_gain,beginner,very_active,full_gym,1,True,5,vegan,push_pull_legs
36,female,162.3,73.5,27.9,overweight,weight_loss,intermediate,lightly_active,dumbbells,1,False,4,non_vegetarian,upper_lower
40,male,164.5,48.1,17.8,underweight,muscle_gain,beginner,sedentary,none,1,False,5,vegetarian,home_bodyweight
22,female,177.9,57.6,18.2,underweight,maintenance,advanced,sedentary,resistance_bands,1,False,5,vegetarian,home_bodyweight
30,male,173.3,48.7,16.2,underweight,weight_loss,beginner,sedentary,dumbbells,1,False,6,non_vegetarian,home_bodyweight
27,male,182.8,86.6,25.9,overweight,muscle_gain,intermediate,moderately_active,"dumbbells,pull_up_bar",2,False,5,vegetarian,push_pull_legs
29,female,157.2,62.3,25.2,overweight,general_fitness,beginner,very_active,full_gym,1,True,3,vegan,full_body
31,male,173.9,65.2,21.6,normal,weight_loss,beginner,moderately_active,dumbbells,1,False,6,non_vegetarian,home_bodyweight
22,female,157.3,68.8,27.8,overweight,muscle_gain,beginner,very_active,none,1,False,4,non_vegetarian,home_bodyweight
39,female,149.4,57.5,25.8,overweight,muscle_gain,intermediate,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
24,female,171.3,71.3,24.3,normal,muscle_gain,advanced,very_active,"dumbbells,barbell",2,False,3,vegetarian,push_pull_legs
19,male,174.6,81.4,26.7,overweight,weight_loss,intermediate,lightly_active,none,1,False,1,non_vegetarian,home_bodyweight
34,female,156.7,50.6,20.6,normal,weight_loss,beginner,sedentary,"dumbbells,resistance_bands",2,False,5,non_vegetarian,full_body
28,female,155.2,58.9,24.5,normal,weight_loss,beginner,moderately_active,dumbbells,1,False,5,vegetarian,full_body
33,female,164.9,76.3,28.1,overweight,muscle_gain,advanced,lightly_active,full_gym,1,True,7,non_vegetarian,home_bodyweight
28,other,173.8,52.6,17.4,underweight,weight_loss,advanced,very_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,upper_lower
21,female,175.3,80.2,26.1,overweight,muscle_gain,beginner,lightly_active,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,upper_lower
37,female,152.8,58.6,25.1,overweight,general_fitness,intermediate,moderately_active,none,1,False,2,vegetarian,home_bodyweight
33,female,161.4,64.5,24.8,normal,general_fitness,beginner,very_active,none,1,False,4,non_vegetarian,home_bodyweight
21,female,160.2,81.3,31.7,obese,muscle_gain,beginner,sedentary,dumbbells,1,False,5,non_vegetarian,push_pull_legs
17,female,157.7,64.7,26.0,overweight,general_fitness,beginner,lightly_active,pull_up_bar,1,False,3,vegan,home_bodyweight
28,male,163.0,70.7,26.6,overweight,weight_loss,advanced,sedentary,dumbbells,1,False,3,vegetarian,push_pull_legs
25,male,178.6,61.3,19.2,normal,maintenance,beginner,lightly_active,"dumbbells,pull_up_bar",2,False,5,vegetarian,upper_lower
22,female,164.9,75.3,27.7,overweight,weight_loss,intermediate,very_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
30,female,163.6,62.9,23.5,normal,muscle_gain,beginner,lightly_active,dumbbells,1,False,4,vegetarian,upper_lower
28,female,166.2,45.8,16.6,underweight,maintenance,beginner,lightly_active,"dumbbells,pull_up_bar",2,False,5,non_vegetarian,upper_lower
35,male,165.1,58.3,21.4,normal,muscle_gain,intermediate,lightly_active,none,1,False,4,vegan,home_bodyweight
45,female,167.5,59.3,21.1,normal,weight_loss,beginner,very_active,dumbbells,1,False,1,vegetarian,full_body
26,female,151.2,39.3,17.2,underweight,weight_loss,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
29,female,178.1,83.9,26.5,overweight,muscle_gain,intermediate,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
32,male,169.7,88.9,30.9,obese,muscle_gain,beginner,moderately_active,resistance_bands,1,False,7,non_vegetarian,home_bodyweight
27,male,179.2,92.8,28.9,overweight,muscle_gain,beginner,sedentary,none,1,False,2,vegan,home_bodyweight
37,female,149.6,64.4,28.8,overweight,weight_loss,beginner,extra_active,full_gym,1,True,5,non_vegetarian,full_body
29,male,168.0,58.8,20.8,normal,muscle_gain,advanced,very_active,full_gym,1,True,2,non_vegetarian,full_body
32,female,175.4,90.6,29.4,overweight,maintenance,intermediate,lightly_active,"dumbbells,resistance_bands",2,False,5,vegetarian,push_pull_legs
43,female,155.6,55.0,22.7,normal,weight_loss,beginner,sedentary,full_gym,1,True,3,vegetarian,full_body
46,female,163.9,74.1,27.6,overweight,general_fitness,beginner,lightly_active,pull_up_bar,1,False,5,non_vegetarian,home_bodyweight
17,male,167.2,79.1,28.3,overweight,weight_loss,intermediate,sedentary,"dumbbells,resistance_bands",2,False,5,vegetarian,push_pull_legs
51,male,177.6,91.4,29.0,overweight,muscle_gain,beginner,lightly_active,none,1,False,3,vegetarian,home_bodyweight
22,male,179.1,58.1,18.1,underweight,general_fitness,intermediate,very_active,none,1,False,5,non_vegetarian,home_bodyweight
36,female,175.2,60.7,19.8,normal,maintenance,advanced,moderately_active,resistance_bands,1,False,6,non_vegetarian,home_bodyweight
26,female,167.3,68.8,24.6,normal,muscle_gain,beginner,sedentary,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
45,male,172.8,68.8,23.0,normal,muscle_gain,intermediate,moderately_active,none,1,False,5,vegetarian,home_bodyweight
17,female,162.3,67.1,25.5,overweight,weight_loss,beginner,lightly_active,full_gym,1,True,4,non_vegetarian,home_bodyweight
38,male,180.5,98.7,30.3,obese,weight_loss,beginner,lightly_active,full_gym,1,True,6,non_vegetarian,home_bodyweight
40,female,159.7,60.0,23.5,normal,muscle_gain,intermediate,sedentary,none,1,False,5,vegetarian,home_bodyweight
33,male,177.6,114.3,36.2,obese,weight_loss,beginner,very_active,resistance_bands,1,False,1,non_vegetarian,home_bodyweight
37,female,170.4,62.5,21.5,normal,weight_loss,beginner,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
25,male,170.9,87.1,29.8,overweight,weight_loss,beginner,moderately_active,dumbbells,1,False,4,vegetarian,home_bodyweight
41,male,178.2,52.5,16.5,underweight,weight_loss,beginner,lightly_active,resistance_bands,1,False,2,non_vegetarian,home_bodyweight
37,female,153.9,75.6,31.9,obese,weight_loss,beginner,moderately_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,full_body
22,male,177.7,86.0,27.2,overweight,maintenance,advanced,lightly_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
28,male,170.9,86.9,29.8,overweight,weight_loss,beginner,lightly_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,full_body
19,female,161.7,66.5,25.4,overweight,general_fitness,intermediate,moderately_active,none,1,False,6,non_vegetarian,home_bodyweight
31,male,165.4,48.2,17.6,underweight,weight_loss,beginner,moderately_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,full_body
32,female,161.1,85.1,32.8,obese,weight_loss,beginner,very_active,dumbbells,1,False,1,non_vegetarian,full_body
33,male,185.2,66.3,19.3,normal,muscle_gain,intermediate,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
25,female,156.4,77.6,31.7,obese,weight_loss,intermediate,moderately_active,none,1,False,4,vegetarian,home_bodyweight
53,female,156.9,71.7,29.1,overweight,maintenance,beginner,sedentary,none,1,False,6,vegetarian,home_bodyweight
31,male,173.3,47.2,15.7,underweight,muscle_gain,beginner,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
40,male,176.8,73.8,23.6,normal,muscle_gain,beginner,moderately_active,none,1,False,1,non_vegetarian,home_bodyweight
27,female,159.4,70.2,27.6,overweight,weight_loss,intermediate,sedentary,"dumbbells,barbell",2,False,4,non_vegetarian,upper_lower
29,male,176.2,85.7,27.6,overweight,weight_loss,beginner,moderately_active,dumbbells,1,False,6,vegetarian,home_bodyweight
38,female,167.4,47.3,16.9,underweight,maintenance,beginner,very_active,full_gym,1,True,1,non_vegetarian,full_body
24,female,158.9,56.5,22.4,normal,maintenance,intermediate,moderately_active,dumbbells,1,False,6,vegetarian,push_pull_legs
31,male,173.7,70.7,23.4,normal,muscle_gain,beginner,lightly_active,dumbbells,1,False,3,vegetarian,push_pull_legs
16,male,175.4,49.1,16.0,underweight,muscle_gain,beginner,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
38,female,172.5,74.5,25.0,overweight,general_fitness,intermediate,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
20,male,186.9,82.6,23.6,normal,muscle_gain,intermediate,sedentary,none,1,False,3,vegan,home_bodyweight
19,female,171.5,75.6,25.7,overweight,weight_loss,intermediate,moderately_active,none,1,False,3,vegan,home_bodyweight
34,female,162.4,78.4,29.7,overweight,general_fitness,intermediate,sedentary,none,1,False,4,non_vegetarian,home_bodyweight
31,female,171.0,66.0,22.6,normal,general_fitness,beginner,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
23,male,176.3,84.5,27.2,overweight,muscle_gain,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,3,vegan,push_pull_legs
33,male,166.3,56.3,20.4,normal,general_fitness,beginner,very_active,full_gym,1,True,3,non_vegetarian,full_body
37,female,175.1,69.2,22.6,normal,general_fitness,beginner,moderately_active,none,1,False,2,non_vegetarian,home_bodyweight
16,male,178.0,84.0,26.5,overweight,muscle_gain,beginner,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
27,female,160.7,58.6,22.7,normal,maintenance,intermediate,sedentary,none,1,False,4,vegetarian,home_bodyweight
32,female,161.0,54.7,21.1,normal,weight_loss,beginner,very_active,dumbbells,1,False,3,vegetarian,full_body
28,male,177.3,70.0,22.3,normal,muscle_gain,intermediate,moderately_active,"dumbbells,barbell",2,False,2,vegetarian,full_body
25,female,160.2,72.7,28.3,overweight,muscle_gain,beginner,sedentary,none,1,False,5,vegan,home_bodyweight
35,male,182.6,87.0,26.1,overweight,weight_loss,beginner,moderately_active,none,1,False,7,vegetarian,home_bodyweight
30,male,186.0,125.2,36.2,obese,muscle_gain,beginner,sedentary,dumbbells,1,False,5,vegan,push_pull_legs
33,male,168.8,75.5,26.5,overweight,weight_loss,beginner,very_active,resistance_bands,1,False,2,non_vegetarian,home_bodyweight
24,male,177.9,57.4,18.1,underweight,weight_loss,beginner,moderately_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
24,female,167.4,58.4,20.8,normal,maintenance,beginner,lightly_active,full_gym,1,True,4,vegan,upper_lower
33,male,176.7,90.2,28.9,overweight,maintenance,beginner,sedentary,none,1,False,1,vegetarian,home_bodyweight
30,male,173.0,61.0,20.4,normal,weight_loss,beginner,very_active,full_gym,1,True,2,vegan,full_body
23,female,167.4,70.5,25.2,overweight,maintenance,intermediate,lightly_active,full_gym,1,True,5,vegetarian,push_pull_legs
36,female,152.7,50.7,21.7,normal,muscle_gain,intermediate,moderately_active,full_gym,1,True,1,non_vegetarian,full_body
46,male,188.6,111.8,31.4,obese,weight_loss,beginner,sedentary,full_gym,1,True,4,vegetarian,home_bodyweight
23,male,174.6,79.8,26.2,overweight,muscle_gain,beginner,lightly_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,upper_lower
16,male,172.8,48.5,16.2,underweight,general_fitness,beginner,extra_active,dumbbells,1,False,2,vegan,full_body
28,female,164.4,53.9,19.9,normal,muscle_gain,intermediate,very_active,none,1,False,1,vegetarian,home_bodyweight
28,male,169.2,74.0,25.8,overweight,general_fitness,beginner,moderately_active,resistance_bands,1,False,4,vegetarian,home_bodyweight
37,female,152.4,63.1,27.2,overweight,weight_loss,intermediate,lightly_active,none,1,False,5,vegetarian,home_bodyweight
30,female,165.7,80.0,29.1,overweight,weight_loss,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,3,non_vegetarian,full_body
32,female,171.8,64.5,21.9,normal,weight_loss,intermediate,moderately_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
16,female,166.8,75.8,27.2,overweight,weight_loss,beginner,lightly_active,full_gym,1,True,3,vegan,full_body
23,male,163.6,57.2,21.4,normal,muscle_gain,beginner,moderately_active,resistance_bands,1,False,6,vegetarian,home_bodyweight
28,male,172.3,79.4,26.7,overweight,general_fitness,intermediate,very_active,full_gym,1,True,3,vegan,full_body
27,male,172.2,54.3,18.3,underweight,muscle_gain,intermediate,very_active,full_gym,1,True,4,non_vegetarian,upper_lower
31,male,177.2,84.7,27.0,overweight,weight_loss,beginner,lightly_active,full_gym,1,True,4,vegetarian,home_bodyweight
31,male,181.7,70.8,21.4,normal,general_fitness,beginner,sedentary,resistance_bands,1,False,4,vegetarian,home_bodyweight
24,other,163.0,60.8,22.9,normal,weight_loss,beginner,lightly_active,"dumbbells,barbell",2,False,5,non_vegetarian,full_body
29,male,176.3,55.6,17.9,underweight,weight_loss,intermediate,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
16,female,157.3,58.4,23.6,normal,weight_loss,intermediate,lightly_active,full_gym,1,True,5,vegetarian,push_pull_legs
25,male,179.5,67.9,21.1,normal,weight_loss,beginner,moderately_active,resistance_bands,1,False,3,vegetarian,home_bodyweight
30,female,160.1,51.7,20.2,normal,general_fitness,beginner,lightly_active,"dumbbells,barbell",2,False,1,vegetarian,full_body
50,female,160.4,54.6,21.2,normal,muscle_gain,intermediate,sedentary,dumbbells,1,False,4,non_vegetarian,upper_lower
40,male,168.9,61.3,21.5,normal,weight_loss,beginner,moderately_active,none,1,False,1,non_vegetarian,home_bodyweight
18,male,172.9,97.0,32.4,obese,weight_loss,advanced,very_active,none,1,False,6,vegetarian,home_bodyweight
16,male,172.3,66.6,22.4,normal,maintenance,beginner,moderately_active,full_gym,1,True,3,vegan,full_body
31,male,186.3,75.9,21.9,normal,general_fitness,beginner,sedentary,none,1,False,3,vegetarian,home_bodyweight
16,male,175.5,97.8,31.8,obese,maintenance,intermediate,lightly_active,dumbbells,1,False,3,vegetarian,push_pull_legs
33,female,159.8,78.6,30.8,obese,weight_loss,intermediate,lightly_active,dumbbells,1,False,4,vegan,upper_lower
23,female,165.1,69.9,25.6,overweight,weight_loss,beginner,lightly_active,full_gym,1,True,5,vegan,full_body
28,female,159.8,64.0,25.1,overweight,muscle_gain,beginner,lightly_active,dumbbells,1,False,5,vegetarian,push_pull_legs
28,male,186.0,71.0,20.5,normal,weight_loss,beginner,sedentary,none,1,False,4,non_vegetarian,home_bodyweight
33,male,171.2,89.9,30.7,obese,weight_loss,intermediate,moderately_active,none,1,False,6,vegetarian,home_bodyweight
19,other,164.9,63.6,23.4,normal,muscle_gain,intermediate,very_active,pull_up_bar,1,False,5,vegan,home_bodyweight
28,male,183.7,83.4,24.7,normal,muscle_gain,advanced,lightly_active,none,1,False,5,vegetarian,home_bodyweight
22,female,163.1,55.4,20.8,normal,muscle_gain,beginner,sedentary,dumbbells,1,False,3,non_vegetarian,push_pull_legs
38,male,163.1,63.4,23.8,normal,weight_loss,beginner,lightly_active,resistance_bands,1,False,5,vegan,home_bodyweight
23,male,184.3,65.3,19.2,normal,maintenance,intermediate,moderately_active,none,1,False,3,vegetarian,home_bodyweight
16,male,177.1,75.3,24.0,normal,muscle_gain,beginner,moderately_active,dumbbells,1,False,3,vegetarian,push_pull_legs
40,male,177.1,67.6,21.6,normal,weight_loss,beginner,lightly_active,dumbbells,1,False,4,vegetarian,home_bodyweight
21,female,162.7,92.7,35.0,obese,weight_loss,beginner,lightly_active,full_gym,1,True,4,non_vegetarian,home_bodyweight
42,male,174.0,90.5,29.9,overweight,general_fitness,beginner,lightly_active,dumbbells,1,False,2,non_vegetarian,full_body
16,male,170.1,62.6,21.6,normal,general_fitness,intermediate,lightly_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,push_pull_legs
16,male,171.9,63.1,21.4,normal,muscle_gain,intermediate,lightly_active,"dumbbells,resistance_bands",2,False,5,vegetarian,push_pull_legs
37,female,157.5,64.6,26.0,overweight,general_fitness,beginner,very_active,"dumbbells,barbell",2,False,4,vegetarian,home_bodyweight
29,male,179.7,80.0,24.8,normal,muscle_gain,intermediate,sedentary,full_gym,1,True,6,non_vegetarian,push_pull_legs
18,male,168.7,69.2,24.3,normal,muscle_gain,intermediate,moderately_active,resistance_bands,1,False,6,vegetarian,home_bodyweight
29,female,162.0,66.6,25.4,overweight,muscle_gain,beginner,very_active,none,1,False,6,vegetarian,home_bodyweight
27,male,170.0,73.6,25.5,overweight,muscle_gain,intermediate,lightly_active,"dumbbells,barbell",2,False,3,non_vegetarian,push_pull_legs
29,female,150.6,52.1,23.0,normal,weight_loss,beginner,very_active,dumbbells,1,False,5,non_vegetarian,full_body
32,female,170.7,74.5,25.6,overweight,muscle_gain,beginner,sedentary,full_gym,1,True,3,non_vegetarian,push_pull_legs
30,female,157.1,78.0,31.6,obese,muscle_gain,advanced,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
23,other,179.3,110.5,34.4,obese,weight_loss,intermediate,moderately_active,full_gym,1,True,4,non_vegetarian,upper_lower
32,female,162.4,66.4,25.2,overweight,maintenance,beginner,very_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,upper_lower
32,female,174.6,59.2,19.4,normal,muscle_gain,beginner,lightly_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
36,female,157.8,65.6,26.3,overweight,weight_loss,beginner,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
27,male,175.8,84.0,27.2,overweight,general_fitness,beginner,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
34,male,181.7,60.5,18.3,underweight,muscle_gain,intermediate,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
39,female,161.3,68.0,26.1,overweight,muscle_gain,beginner,moderately_active,dumbbells,1,False,4,vegetarian,upper_lower
38,male,169.3,54.4,19.0,normal,weight_loss,advanced,sedentary,resistance_bands,1,False,6,vegetarian,home_bodyweight
37,female,156.1,43.0,17.6,underweight,muscle_gain,intermediate,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
18,other,168.7,82.7,29.1,overweight,general_fitness,beginner,moderately_active,dumbbells,1,False,5,non_vegetarian,full_body
30,male,177.1,78.2,24.9,normal,weight_loss,beginner,lightly_active,"dumbbells,barbell",2,False,4,non_vegetarian,home_bodyweight
25,female,161.3,57.3,22.0,normal,muscle_gain,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,6,non_vegetarian,push_pull_legs
43,male,165.0,65.2,23.9,normal,muscle_gain,beginner,sedentary,dumbbells,1,False,3,non_vegetarian,push_pull_legs
16,male,181.5,89.0,27.0,overweight,muscle_gain,intermediate,extra_active,full_gym,1,True,4,non_vegetarian,upper_lower
33,female,156.2,66.2,27.1,overweight,muscle_gain,beginner,very_active,none,1,False,3,vegetarian,home_bodyweight
32,female,164.0,67.7,25.2,overweight,weight_loss,beginner,lightly_active,full_gym,1,True,3,non_vegetarian,full_body
16,female,151.2,47.7,20.9,normal,general_fitness,beginner,very_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,full_body
38,female,175.6,61.1,19.8,normal,weight_loss,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,3,vegan,full_body
17,female,164.0,80.3,29.9,overweight,muscle_gain,advanced,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
33,male,169.4,46.6,16.2,underweight,weight_loss,advanced,moderately_active,pull_up_bar,1,False,3,vegetarian,home_bodyweight
20,female,173.4,62.7,20.9,normal,muscle_gain,intermediate,moderately_active,pull_up_bar,1,False,4,vegan,home_bodyweight
27,female,169.5,78.4,27.3,overweight,muscle_gain,beginner,very_active,none,1,False,1,non_vegetarian,home_bodyweight
16,male,179.4,85.7,26.6,overweight,general_fitness,intermediate,moderately_active,resistance_bands,1,False,4,vegetarian,home_bodyweight
20,female,156.8,84.2,34.2,obese,muscle_gain,beginner,extra_active,none,1,False,5,vegetarian,home_bodyweight
41,male,174.6,71.4,23.4,normal,maintenance,intermediate,lightly_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
48,male,170.4,77.4,26.7,overweight,general_fitness,intermediate,very_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,full_body
16,female,169.8,45.3,15.7,underweight,weight_loss,intermediate,very_active,"dumbbells,barbell",2,False,3,vegetarian,full_body
28,female,166.2,58.4,21.1,normal,muscle_gain,beginner,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
24,female,150.8,57.9,25.5,overweight,muscle_gain,intermediate,moderately_active,none,1,False,5,vegetarian,home_bodyweight
34,male,175.2,73.0,23.8,normal,muscle_gain,beginner,moderately_active,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,upper_lower
36,female,160.8,62.6,24.2,normal,muscle_gain,beginner,sedentary,"dumbbells,barbell",2,False,2,vegetarian,full_body
21,female,168.9,48.2,16.9,underweight,muscle_gain,advanced,moderately_active,full_gym,1,True,1,non_vegetarian,full_body
22,female,164.9,61.1,22.5,normal,muscle_gain,intermediate,very_active,full_gym,1,True,5,vegetarian,push_pull_legs
27,male,167.3,81.6,29.2,overweight,muscle_gain,beginner,moderately_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
33,female,159.2,41.2,16.3,underweight,muscle_gain,intermediate,lightly_active,dumbbells,1,False,4,vegan,upper_lower
33,female,154.7,70.8,29.6,overweight,general_fitness,beginner,lightly_active,"dumbbells,pull_up_bar",2,False,3,non_vegetarian,full_body
35,male,176.6,114.5,36.7,obese,general_fitness,intermediate,sedentary,full_gym,1,True,4,vegan,upper_lower
35,male,168.2,76.8,27.1,overweight,maintenance,beginner,lightly_active,dumbbells,1,False,3,vegan,full_body
33,male,171.4,72.7,24.7,normal,maintenance,intermediate,moderately_active,none,1,False,6,vegan,home_bodyweight
41,female,166.9,61.6,22.1,normal,general_fitness,beginner,sedentary,"dumbbells,barbell",2,False,3,vegan,full_body
32,female,153.0,58.6,25.0,overweight,general_fitness,intermediate,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
35,male,175.4,70.7,23.0,normal,weight_loss,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,6,non_vegetarian,push_pull_legs
40,male,180.0,78.7,24.3,normal,weight_loss,beginner,moderately_active,"dumbbells,resistance_bands",2,False,2,vegetarian,full_body
27,female,163.0,73.3,27.6,overweight,maintenance,beginner,lightly_active,resistance_bands,1,False,4,vegetarian,home_bodyweight
24,male,175.8,72.0,23.3,normal,muscle_gain,beginner,sedentary,resistance_bands,1,False,3,vegetarian,home_bodyweight
24,male,178.1,88.9,28.0,overweight,muscle_gain,advanced,lightly_active,dumbbells,1,False,4,non_vegetarian,push_pull_legs
27,female,173.4,76.3,25.4,overweight,weight_loss,intermediate,sedentary,"dumbbells,pull_up_bar",2,False,5,non_vegetarian,push_pull_legs
39,female,159.1,61.9,24.5,normal,weight_loss,beginner,very_active,"dumbbells,pull_up_bar",2,False,3,vegetarian,full_body
41,male,167.8,57.2,20.3,normal,muscle_gain,beginner,lightly_active,full_gym,1,True,6,vegetarian,push_pull_legs
33,female,164.4,52.6,19.5,normal,weight_loss,beginner,very_active,full_gym,1,True,3,non_vegetarian,full_body
26,female,155.3,61.5,25.5,overweight,muscle_gain,intermediate,very_active,none,1,False,3,vegetarian,home_bodyweight
41,female,160.4,93.0,36.1,obese,weight_loss,intermediate,sedentary,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
25,male,168.0,53.5,19.0,normal,weight_loss,beginner,sedentary,dumbbells,1,False,4,non_vegetarian,home_bodyweight
29,male,164.1,70.0,26.0,overweight,general_fitness,beginner,very_active,full_gym,1,True,4,vegetarian,home_bodyweight
29,male,180.6,96.0,29.4,overweight,weight_loss,beginner,sedentary,dumbbells,1,False,4,vegetarian,home_bodyweight
21,female,161.3,60.1,23.1,normal,maintenance,beginner,sedentary,"dumbbells,pull_up_bar",2,False,4,non_vegetarian,upper_lower
18,male,171.6,63.3,21.5,normal,maintenance,beginner,sedentary,dumbbells,1,False,6,non_vegetarian,push_pull_legs
37,male,166.7,44.7,16.1,underweight,weight_loss,intermediate,lightly_active,dumbbells,1,False,1,non_vegetarian,full_body
33,male,175.2,49.9,16.3,underweight,maintenance,beginner,very_active,none,1,False,4,non_vegetarian,home_bodyweight
